job_id,seeker_id,job_skills,seeker_skills,job_experience_level,seeker_experience_years,job_location,seeker_location,job_salary_min,seeker_salary_expectation,selected
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,5c039405-73a8-4422-9c8d-5bbd534d168f,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Soil Science|Crop Science|Agribusiness,MID,0,Tanga,Morogoro,9519308,15754269,0
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,786c477e-ffe8-4344-bc15-a59be988351c,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Public Health|Clinical Research|Lab Work|Teaching|Dispatch,MID,0,Tanga,Mbeya,9519308,12234950,0
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,933210ca-7c21-4d8f-89af-440e18855d69,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Driving|Route Planning|Dispatch|React|Teaching,MID,11,Tanga,Arusha,9519308,16903467,0
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,b027d19e-fae9-4202-9d00-9b02fdbf84fe,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Flutter|Cloud|Python,MID,2,Tanga,Dar es Salaam,9519308,3783830,0
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,eeb2a032-28d3-4f71-a214-d9e97fb95a46,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Agribusiness|Livestock|Irrigation|Tax|Route Planning,MID,13,Tanga,Arusha,9519308,16960051,0
fec4fbc7-2a74-488f-9eec-3f1f66b70f80,40382670-d99e-4895-a283-7ef76b0f3854,Grid Management|Energy Auditing|Maintenance|Event Planning|Auditing,Accounting|Financial Analysis|Auditing,MID,7,Tanga,Mwanza,9519308,15685955,0
caf375a9-f0bf-41e5-8a6b-698e6e4d7a6b,647697f1-0023-4687-a21a-f0425e6aae17,Livestock|Irrigation|Soil Science|Flutter|Irrigation,Surveying|Civil Engineering|Safety Compliance|Lab Work,MID,10,Morogoro,Morogoro,3039330,6099464,0
caf375a9-f0bf-41e5-8a6b-698e6e4d7a6b,44c640fe-8169-4dfb-a986-492aaaefbdf9,Livestock|Irrigation|Soil Science|Flutter|Irrigation,Event Planning|Customer Service|Hotel Management|Soil Science,MID,14,Morogoro,Zanzibar,3039330,15631376,0
caf375a9-f0bf-41e5-8a6b-698e6e4d7a6b,ab04d55c-af88-4721-b534-4d3acb7feabc,Livestock|Irrigation|Soil Science|Flutter|Irrigation,Lab Work|Public Health|Patient Care|Android|Accounting,MID,5,Morogoro,Arusha,3039330,13112431,0
da360baa-5f66-4e21-b291-7307853ede3e,0052d446-9fdf-4d1a-a9b2-61de3bb3419a,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Counseling|Curriculum Design|eLearning,MID,14,Mwanza,Arusha,8698203,8923557,0
da360baa-5f66-4e21-b291-7307853ede3e,9ee2bb96-c000-453e-86a7-e995a6142ed0,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Soil Science|Livestock|Irrigation,MID,2,Mwanza,Zanzibar,8698203,7646986,0
da360baa-5f66-4e21-b291-7307853ede3e,5a86bbbb-2a72-415d-9257-a9a21450585f,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Energy Auditing|Electrical Engineering|Renewables|Python|Teaching,MID,14,Mwanza,Dodoma,8698203,11238048,0
da360baa-5f66-4e21-b291-7307853ede3e,eda64ebf-c841-4960-b413-73f77303be60,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Civil Engineering|Safety Compliance|AutoCAD|Tax|Flutter,MID,0,Mwanza,Arusha,8698203,14410581,0
da360baa-5f66-4e21-b291-7307853ede3e,196a428f-0972-46a8-a4a8-d452cf663a90,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Event Planning|Travel Planning|Customer Service|Django|Soil Science,MID,1,Mwanza,Dar es Salaam,8698203,10078257,0
da360baa-5f66-4e21-b291-7307853ede3e,0411ea8d-8d2f-4b61-8442-4d7f7dac46b7,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Special Needs|eLearning|Teaching|Livestock|Travel Planning,MID,0,Mwanza,Kilimanjaro,8698203,8770942,0
da360baa-5f66-4e21-b291-7307853ede3e,35b49f87-0062-4485-94bc-0e4c9c23537a,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,AutoCAD|Site Management|Surveying|Excel|Maintenance,MID,9,Mwanza,Moshi,8698203,14392900,0
da360baa-5f66-4e21-b291-7307853ede3e,deb2c1d9-0208-419c-91f4-700f16ae21aa,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Django|SQL|Android|eLearning,MID,15,Mwanza,Moshi,8698203,8437159,0
da360baa-5f66-4e21-b291-7307853ede3e,d85d767a-cbe5-4903-94ff-b0a503ebf235,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Excel|Auditing|Accounting,MID,6,Mwanza,Dodoma,8698203,4887954,0
da360baa-5f66-4e21-b291-7307853ede3e,8a2d872f-e71b-4ba6-8b0c-ce22e9725fe3,Electrical Engineering|Energy Auditing|Renewables|Tour Guiding|Energy Auditing,Safety Compliance|Surveying|Civil Engineering|Grid Management,MID,6,Mwanza,Moshi,8698203,11231012,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,4a8ce22b-60bf-4f28-a8ae-70a73cabc0d4,Civil Engineering|Surveying|Site Management|Electrical Engineering,Electrical Engineering|Maintenance|Renewables,MID,13,Mbeya,Zanzibar,10440502,5780966,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,7c55f7d0-0628-4b1d-bade-e25a63ec0fd1,Civil Engineering|Surveying|Site Management|Electrical Engineering,Teaching|eLearning|Curriculum Design,MID,9,Mbeya,Arusha,10440502,10624399,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,cd458dad-4992-4b12-b9be-0cbdc2ccfa48,Civil Engineering|Surveying|Site Management|Electrical Engineering,Tour Guiding|Customer Service|Hotel Management|Teaching|Maintenance,MID,12,Mbeya,Tanga,10440502,15335174,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,591c03f1-2688-4edd-be3c-dbb1ebc63dbe,Civil Engineering|Surveying|Site Management|Electrical Engineering,eLearning|Special Needs|Teaching|Dispatch|Fleet Management,MID,7,Mbeya,Mbeya,10440502,12664927,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,15d9bac0-b2b7-479b-b1fd-07c21018bcb3,Civil Engineering|Surveying|Site Management|Electrical Engineering,Android|Cloud|SQL|Django|Soil Science,MID,2,Mbeya,Zanzibar,10440502,11953187,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,d76955d0-3b45-411f-82be-a28b496914b5,Civil Engineering|Surveying|Site Management|Electrical Engineering,Dispatch|Logistics|Driving|Cloud,MID,6,Mbeya,Morogoro,10440502,3974877,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,b6a89d30-9e32-45f2-ab9e-114daed4c818,Civil Engineering|Surveying|Site Management|Electrical Engineering,Grid Management|Electrical Engineering|Renewables|Tour Guiding,MID,9,Mbeya,Arusha,10440502,11169343,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,7a017cf8-fe5b-42df-8089-39699c93cc27,Civil Engineering|Surveying|Site Management|Electrical Engineering,Surveying|AutoCAD|Site Management,MID,9,Mbeya,Zanzibar,10440502,12744762,0
9c108a4a-3f03-4dad-823b-d0b8f8ee3f4f,e7b27c53-9956-45f6-b96c-cd0f0ff33386,Civil Engineering|Surveying|Site Management|Electrical Engineering,Linux|React|Android|Nursing,MID,4,Mbeya,Tanga,10440502,6338609,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,ce872764-95cf-4ec5-9d36-466fd28fd8d0,Hotel Management|Tour Guiding|Travel Planning|Public Health,Route Planning|Dispatch|Driving|Django|Maintenance,ENTRY,11,Arusha,Tanga,9618460,11201983,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,98615570-4c3a-428e-9f28-874477b94030,Hotel Management|Tour Guiding|Travel Planning|Public Health,Travel Planning|Event Planning|Customer Service|Maintenance|Android,ENTRY,9,Arusha,Dodoma,9618460,8688429,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,a6921a64-3680-4d12-9d29-dfeefa199188,Hotel Management|Tour Guiding|Travel Planning|Public Health,Counseling|Curriculum Design|eLearning|Python,ENTRY,12,Arusha,Arusha,9618460,14214493,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,0411ea8d-8d2f-4b61-8442-4d7f7dac46b7,Hotel Management|Tour Guiding|Travel Planning|Public Health,Special Needs|eLearning|Teaching|Livestock|Travel Planning,ENTRY,0,Arusha,Kilimanjaro,9618460,8770942,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,dea65f20-82a9-455a-81b1-1b76c282e721,Hotel Management|Tour Guiding|Travel Planning|Public Health,Site Management|Civil Engineering|Safety Compliance|Electrical Engineering|Excel,ENTRY,8,Arusha,Morogoro,9618460,5978345,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,a8ed06d2-981c-4d27-8386-6774b681ceaf,Hotel Management|Tour Guiding|Travel Planning|Public Health,Customer Service|Tour Guiding|Event Planning|Cloud|Customer Service,ENTRY,9,Arusha,Morogoro,9618460,11351985,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,ace48fdc-b5c6-4866-8501-ef56d942c5ff,Hotel Management|Tour Guiding|Travel Planning|Public Health,Curriculum Design|eLearning|Teaching|Flutter|Safety Compliance,ENTRY,1,Arusha,Zanzibar,9618460,14683692,0
7dcbe03d-ee59-4b04-8d90-6b5eb621e552,4c84818d-ba80-4f82-9489-c922620f177a,Hotel Management|Tour Guiding|Travel Planning|Public Health,Customer Service|Hotel Management|Tour Guiding,ENTRY,8,Arusha,Dar es Salaam,9618460,8154978,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,216474e4-c2e5-4d1a-9d0b-acc7f6244199,Travel Planning|Tour Guiding|Event Planning,Site Management|Surveying|Civil Engineering|Flutter,ENTRY,13,Arusha,Dodoma,12911387,11586456,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,9e3b8aac-9f26-47ba-a41c-d1365c76e45a,Travel Planning|Tour Guiding|Event Planning,Livestock|Irrigation|Agribusiness,ENTRY,15,Arusha,Arusha,12911387,4540234,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,09707bd9-4f57-49c8-9107-e73363406868,Travel Planning|Tour Guiding|Event Planning,Python|Networking|SQL,ENTRY,6,Arusha,Mbeya,12911387,16587897,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,04a38e5f-9800-4c87-92da-0c38206783c0,Travel Planning|Tour Guiding|Event Planning,Clinical Research|Lab Work|Public Health,ENTRY,13,Arusha,Mbeya,12911387,5277519,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,4ca4db85-5602-4480-8673-7d0544434326,Travel Planning|Tour Guiding|Event Planning,Hotel Management|Travel Planning|Customer Service,ENTRY,4,Arusha,Dar es Salaam,12911387,17449825,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,d21aca1b-484f-4151-81fd-20ced38fbf0f,Travel Planning|Tour Guiding|Event Planning,Driving|Route Planning|Dispatch,ENTRY,15,Arusha,Zanzibar,12911387,13536024,0
fba01084-7b67-41a8-8915-e2ecaf87bd7d,1f31ef05-dd8b-4c4a-97dd-f01cb585be1d,Travel Planning|Tour Guiding|Event Planning,Clinical Research|Lab Work|Nursing,ENTRY,1,Arusha,Mbeya,12911387,4714903,0
f438e711-6af7-41c9-9112-75953ca82190,d0fa14e4-d6ee-47ee-ba5c-cd5810aecfa0,Clinical Research|Public Health|Lab Work,Safety Compliance|Surveying|AutoCAD,MID,5,Arusha,Kilimanjaro,11548796,16895814,0
f438e711-6af7-41c9-9112-75953ca82190,bff0bca9-593b-4b5e-b2de-0b21820cd915,Clinical Research|Public Health|Lab Work,Renewables|Grid Management|Maintenance,MID,15,Arusha,Arusha,11548796,8029588,0
f438e711-6af7-41c9-9112-75953ca82190,1f31ef05-dd8b-4c4a-97dd-f01cb585be1d,Clinical Research|Public Health|Lab Work,Clinical Research|Lab Work|Nursing,MID,1,Arusha,Mbeya,11548796,4714903,0
f438e711-6af7-41c9-9112-75953ca82190,2bb33ad4-e909-4855-a810-3435ca9750bb,Clinical Research|Public Health|Lab Work,Lab Work|Clinical Research|Nursing,MID,4,Arusha,Tanga,11548796,16741378,0
f438e711-6af7-41c9-9112-75953ca82190,b2a38d4a-8262-4f3b-952f-bcfec902484f,Clinical Research|Public Health|Lab Work,Site Management|Surveying|Civil Engineering,MID,10,Arusha,Kilimanjaro,11548796,16676810,0
f438e711-6af7-41c9-9112-75953ca82190,d08b5eea-e64b-4d67-ab8e-4bd6904ce5f4,Clinical Research|Public Health|Lab Work,Customer Service|Hotel Management|Travel Planning,MID,12,Arusha,Tanga,11548796,13390692,0
f438e711-6af7-41c9-9112-75953ca82190,ef86aa19-4d61-41a2-8437-5c557293f6ef,Clinical Research|Public Health|Lab Work,Cloud|Python|Flutter|Clinical Research|Site Management,MID,13,Arusha,Moshi,11548796,12133074,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,19ac3ed6-39c2-4f2e-b395-2968305484ca,Special Needs|Teaching|Curriculum Design|Curriculum Design,Irrigation|Livestock|Crop Science|Patient Care,MID,13,Kilimanjaro,Tanga,10898196,12119837,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,591c03f1-2688-4edd-be3c-dbb1ebc63dbe,Special Needs|Teaching|Curriculum Design|Curriculum Design,eLearning|Special Needs|Teaching|Dispatch|Fleet Management,MID,7,Kilimanjaro,Mbeya,10898196,12664927,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,4472b721-af6b-4148-aca3-ee2cf41adcfd,Special Needs|Teaching|Curriculum Design|Curriculum Design,Safety Compliance|Site Management|AutoCAD,MID,5,Kilimanjaro,Mwanza,10898196,6272586,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,178e1659-c6c8-433e-a1cd-5de471039fc5,Special Needs|Teaching|Curriculum Design|Curriculum Design,Route Planning|Logistics|Dispatch|Irrigation,MID,12,Kilimanjaro,Tanga,10898196,13961633,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,ced99b66-776e-4677-9096-78def15b8512,Special Needs|Teaching|Curriculum Design|Curriculum Design,Financial Analysis|Tax|Excel|Python,MID,4,Kilimanjaro,Dodoma,10898196,3703498,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,dec72e7f-2be1-4bf9-a7e2-ae4e7376ba32,Special Needs|Teaching|Curriculum Design|Curriculum Design,Clinical Research|Lab Work|Public Health,MID,11,Kilimanjaro,Zanzibar,10898196,8415991,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,b5272af7-cce9-4cb7-ab60-d98c58036181,Special Needs|Teaching|Curriculum Design|Curriculum Design,Nursing|Public Health|Clinical Research|SQL,MID,2,Kilimanjaro,Mbeya,10898196,6864478,0
9a8ac9d3-8ceb-4ba6-a491-2778e505619e,327b7128-5555-41eb-ba26-f471b69d984f,Special Needs|Teaching|Curriculum Design|Curriculum Design,Public Health|Patient Care|Clinical Research|Route Planning|Driving,MID,1,Kilimanjaro,Moshi,10898196,5802523,0
aed8d4b4-bbf2-4fac-be1a-f904e2351982,a59c7d4d-8370-444e-b808-ec1b6362033d,Accounting|Excel|Financial Analysis|SQL,Django|Android|Python|Hotel Management|Nursing,ENTRY,15,Dodoma,Mwanza,4913214,5077848,0
aed8d4b4-bbf2-4fac-be1a-f904e2351982,7b746a6d-3e62-4245-b0e6-63f5f1f95087,Accounting|Excel|Financial Analysis|SQL,Maintenance|Electrical Engineering|Renewables|Safety Compliance|Counseling,ENTRY,15,Dodoma,Kilimanjaro,4913214,6587756,0
aed8d4b4-bbf2-4fac-be1a-f904e2351982,0671b892-c07f-44f9-8058-27e7bbb1259a,Accounting|Excel|Financial Analysis|SQL,Customer Service|Travel Planning|Tour Guiding,ENTRY,0,Dodoma,Moshi,4913214,17807367,0
aed8d4b4-bbf2-4fac-be1a-f904e2351982,69be2067-5e66-459b-9e88-f30298037a2e,Accounting|Excel|Financial Analysis|SQL,Special Needs|eLearning|Teaching|Excel,ENTRY,2,Dodoma,Moshi,4913214,16120715,0
aed8d4b4-bbf2-4fac-be1a-f904e2351982,8a33a9ae-d95e-49c6-aafe-856f74916506,Accounting|Excel|Financial Analysis|SQL,Safety Compliance|Site Management|AutoCAD,ENTRY,1,Dodoma,Mbeya,4913214,13018502,0
ba789d6a-ffdb-46d6-9a92-939c7ab76e2c,d3daf669-eed5-495a-b47d-e49aadfbeb91,Public Health|Lab Work|Nursing|Electrical Engineering,Livestock|Irrigation|Soil Science|Event Planning,MID,2,Tanga,Kilimanjaro,12126646,10626494,0
ba789d6a-ffdb-46d6-9a92-939c7ab76e2c,c51c0b82-cba8-4196-91d0-7fac02de93c3,Public Health|Lab Work|Nursing|Electrical Engineering,Lab Work|Clinical Research|Patient Care|Travel Planning|Tour Guiding,MID,6,Tanga,Mwanza,12126646,15964262,0
72a3a270-f6f9-436c-98b9-c2b74c53be58,4481ff99-9686-430b-a5e4-00b6eba9b2ce,Grid Management|Electrical Engineering|Maintenance|Networking,AutoCAD|Civil Engineering|Site Management|Maintenance|AutoCAD,ENTRY,6,Tanga,Kilimanjaro,10955464,12094217,0
72a3a270-f6f9-436c-98b9-c2b74c53be58,7f9e042f-2493-4556-9c1b-1fca90333fa1,Grid Management|Electrical Engineering|Maintenance|Networking,Event Planning|Customer Service|Travel Planning,ENTRY,3,Tanga,Dar es Salaam,10955464,6115787,0
72a3a270-f6f9-436c-98b9-c2b74c53be58,870a10ca-aba4-4447-b3a1-1a00f2c9aef1,Grid Management|Electrical Engineering|Maintenance|Networking,Curriculum Design|eLearning|Counseling|SQL,ENTRY,12,Tanga,Moshi,10955464,11324114,0
72a3a270-f6f9-436c-98b9-c2b74c53be58,cf26518c-ae87-4e2f-802b-1ab3810fbcce,Grid Management|Electrical Engineering|Maintenance|Networking,Nursing|Clinical Research|Lab Work|Route Planning,ENTRY,12,Tanga,Kilimanjaro,10955464,16640019,0
52952a2f-517d-4fb3-bb02-b6f2682a2b9d,c3bfa319-b73a-4153-bc86-3fda3eb0e117,Livestock|Irrigation|Crop Science|Nursing|Excel,Cloud|Django|Flutter|Irrigation,MID,15,Morogoro,Dodoma,14887762,8157318,0
52952a2f-517d-4fb3-bb02-b6f2682a2b9d,8a33a9ae-d95e-49c6-aafe-856f74916506,Livestock|Irrigation|Crop Science|Nursing|Excel,Safety Compliance|Site Management|AutoCAD,MID,1,Morogoro,Mbeya,14887762,13018502,0
52952a2f-517d-4fb3-bb02-b6f2682a2b9d,8d018c06-ff00-44fd-a07e-36feef92bcc1,Livestock|Irrigation|Crop Science|Nursing|Excel,Auditing|Tax|Financial Analysis|Financial Analysis,MID,1,Morogoro,Dar es Salaam,14887762,4643853,0
52952a2f-517d-4fb3-bb02-b6f2682a2b9d,3c1ce843-0194-4d0f-8efe-5166e2d1fb25,Livestock|Irrigation|Crop Science|Nursing|Excel,Fleet Management|Dispatch|Driving,MID,11,Morogoro,Kilimanjaro,14887762,4356164,0
52952a2f-517d-4fb3-bb02-b6f2682a2b9d,021dc3f3-3d9d-43c3-bd9e-e3e521a25dec,Livestock|Irrigation|Crop Science|Nursing|Excel,Lab Work|Clinical Research|Public Health,MID,7,Morogoro,Arusha,14887762,13279122,0
7833014f-b466-4c2c-8560-418ab637f727,6b013e38-2204-4638-b576-0ee8b386f9d8,Dispatch|Logistics|Driving,Energy Auditing|Grid Management|Electrical Engineering,SENIOR,1,Zanzibar,Moshi,6238589,15348679,0
7833014f-b466-4c2c-8560-418ab637f727,ef0494fe-d508-4832-86b3-1b0a8b2e8dfa,Dispatch|Logistics|Driving,Clinical Research|Lab Work|Patient Care|Tour Guiding,SENIOR,1,Zanzibar,Moshi,6238589,11416340,0
7833014f-b466-4c2c-8560-418ab637f727,a428fdc7-b541-4c77-a678-c92a9eeb2481,Dispatch|Logistics|Driving,Safety Compliance|Site Management|AutoCAD,SENIOR,3,Zanzibar,Dar es Salaam,6238589,5784055,0
7833014f-b466-4c2c-8560-418ab637f727,63faa865-e592-4c08-ad38-c133b008bea8,Dispatch|Logistics|Driving,Site Management|Civil Engineering|Safety Compliance,SENIOR,8,Zanzibar,Kilimanjaro,6238589,9304812,0
7833014f-b466-4c2c-8560-418ab637f727,2bc94baf-ff74-469b-ad0f-05b5a74e58df,Dispatch|Logistics|Driving,Patient Care|Lab Work|Public Health,SENIOR,3,Zanzibar,Tanga,6238589,8223078,0
7833014f-b466-4c2c-8560-418ab637f727,75693ff5-2c5b-4863-8de0-4c04653a3838,Dispatch|Logistics|Driving,Counseling|Teaching|Curriculum Design|Public Health,SENIOR,12,Zanzibar,Dodoma,6238589,11403782,0
7833014f-b466-4c2c-8560-418ab637f727,e15246b5-360c-480b-8619-15582c972c72,Dispatch|Logistics|Driving,Curriculum Design|Teaching|eLearning|Accounting|Clinical Research,SENIOR,3,Zanzibar,Tanga,6238589,6554819,0
7833014f-b466-4c2c-8560-418ab637f727,7fbb1003-3bae-4806-a874-928a81a85022,Dispatch|Logistics|Driving,Excel|Accounting|Auditing|Public Health,SENIOR,5,Zanzibar,Mbeya,6238589,9765845,0
7833014f-b466-4c2c-8560-418ab637f727,ce539cb9-e8e2-45d7-b8d2-c2796ec65dab,Dispatch|Logistics|Driving,Renewables|Maintenance|Grid Management,SENIOR,3,Zanzibar,Arusha,6238589,8746622,0
40d800a8-3380-4541-9565-83a38236f6dc,9c813e1a-dbc5-4950-8db3-eea13a074f53,Tour Guiding|Event Planning|Customer Service|Linux,Livestock|Irrigation|Crop Science,SENIOR,0,Dar es Salaam,Morogoro,7836924,17393140,0
40d800a8-3380-4541-9565-83a38236f6dc,f218d9b7-5b00-42d3-9a40-d5543f079c3b,Tour Guiding|Event Planning|Customer Service|Linux,Fleet Management|Route Planning|Dispatch,SENIOR,4,Dar es Salaam,Dodoma,7836924,9538138,0
40d800a8-3380-4541-9565-83a38236f6dc,de0d261e-1a4f-4f0c-8ebf-a01dce81f34a,Tour Guiding|Event Planning|Customer Service|Linux,eLearning|Special Needs|Counseling,SENIOR,11,Dar es Salaam,Tanga,7836924,6081929,0
40d800a8-3380-4541-9565-83a38236f6dc,3b2008c2-26c2-448d-b69f-776cc09180e7,Tour Guiding|Event Planning|Customer Service|Linux,Irrigation|Agribusiness|Livestock|Logistics,SENIOR,2,Dar es Salaam,Morogoro,7836924,7863534,0
40d800a8-3380-4541-9565-83a38236f6dc,95d1d82d-2076-4af5-80e4-f681de81a7c2,Tour Guiding|Event Planning|Customer Service|Linux,Site Management|AutoCAD|Safety Compliance|SQL,SENIOR,8,Dar es Salaam,Dar es Salaam,7836924,12160923,0
40d800a8-3380-4541-9565-83a38236f6dc,ddeeba6f-ac0f-42a9-8922-ab331c8efc52,Tour Guiding|Event Planning|Customer Service|Linux,Customer Service|Event Planning|Tour Guiding|Irrigation,SENIOR,12,Dar es Salaam,Mbeya,7836924,8089489,0
40d800a8-3380-4541-9565-83a38236f6dc,3b7e3a06-8661-41cc-9c8b-7aa5ef7f3eb7,Tour Guiding|Event Planning|Customer Service|Linux,Crop Science|Irrigation|Livestock|Maintenance,SENIOR,12,Dar es Salaam,Mwanza,7836924,13784950,0
40d800a8-3380-4541-9565-83a38236f6dc,ac6951be-8738-4635-8299-1bbbb99e25a1,Tour Guiding|Event Planning|Customer Service|Linux,Teaching|Special Needs|Curriculum Design|Clinical Research|Nursing,SENIOR,6,Dar es Salaam,Zanzibar,7836924,6705344,0
02665329-ff8f-4801-84b1-764e00ee9501,9a693618-7db5-4710-947f-75ea5d7a4667,Lab Work|Public Health|Patient Care|Customer Service,Civil Engineering|Surveying|Site Management,ENTRY,15,Zanzibar,Dar es Salaam,6255348,12733016,0
02665329-ff8f-4801-84b1-764e00ee9501,21a8cdb7-d413-4e71-ad4e-61726259431f,Lab Work|Public Health|Patient Care|Customer Service,Surveying|Site Management|Safety Compliance|Tax,ENTRY,1,Zanzibar,Zanzibar,6255348,11243161,0
02665329-ff8f-4801-84b1-764e00ee9501,75588b45-fb4b-4d02-a111-5860b0902994,Lab Work|Public Health|Patient Care|Customer Service,Surveying|Site Management|Civil Engineering,ENTRY,4,Zanzibar,Dodoma,6255348,14295623,0
02665329-ff8f-4801-84b1-764e00ee9501,70708095-1f6d-41fc-932e-3f339c05dd28,Lab Work|Public Health|Patient Care|Customer Service,Surveying|AutoCAD|Civil Engineering,ENTRY,13,Zanzibar,Tanga,6255348,9472877,0
02665329-ff8f-4801-84b1-764e00ee9501,6e6e78fc-1130-44e5-8986-3c92178cd71d,Lab Work|Public Health|Patient Care|Customer Service,Agribusiness|Crop Science|Irrigation,ENTRY,0,Zanzibar,Dar es Salaam,6255348,4784688,0
c220de63-b687-45f6-a7f4-685ffee6a4f1,735cc16b-1707-42ea-98e0-79903d442247,Clinical Research|Public Health|Patient Care,Lab Work|Clinical Research|Patient Care,ENTRY,5,Arusha,Morogoro,11971326,16985251,0
c220de63-b687-45f6-a7f4-685ffee6a4f1,fd4d242e-5604-4648-977f-fdb3b6048f02,Clinical Research|Public Health|Patient Care,Safety Compliance|AutoCAD|Site Management|Energy Auditing,ENTRY,13,Arusha,Zanzibar,11971326,8843713,0
c220de63-b687-45f6-a7f4-685ffee6a4f1,5fd5a9cc-69a8-4847-95a5-fff40734fd68,Clinical Research|Public Health|Patient Care,Financial Analysis|Accounting|Tax|Dispatch|Surveying,ENTRY,3,Arusha,Dodoma,11971326,16699036,0
c220de63-b687-45f6-a7f4-685ffee6a4f1,8dc704f8-f31e-426e-9072-0bbd353ec209,Clinical Research|Public Health|Patient Care,Dispatch|Driving|Logistics|Safety Compliance|Tour Guiding,ENTRY,9,Arusha,Moshi,11971326,13580776,0
c220de63-b687-45f6-a7f4-685ffee6a4f1,a0126920-a189-47d3-954c-009e632e6d87,Clinical Research|Public Health|Patient Care,Accounting|Tax|Auditing|Patient Care|Surveying,ENTRY,12,Arusha,Dar es Salaam,11971326,6241095,0
